smiles,Egc
[*]c1ccc(C(c2ccccc2)c2ccc(N3C(=O)c4ccc(-c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,2.907
[*]CCCCCCCCCCCCNC(=O)CC(=O)N[*],5.7842
[*]c1ccc(Oc2cccc(Oc3ccc(-n4c(=O)c5cc6c(=O)n([*])c(=O)c6cc5c4=O)cc3)c2C#N)cc1,2.6202
[*]CC([*])c1cc(C)ccc1C,4.9137
[*]CC([*])OC(=O)C(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.4713
[*]CC([*])c1cccc(C)c1,5.185
[*]CC([*])OCCCCC,5.9056
[*]CC([*])C(=O)OCC(F)(F)F,6.7005
[*]Nc1nc(Nn2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)nc(N(CCCC)CCCC)n1,2.5558
[*]c1ccc(-c2ccc(-c3ccc(-c4cc(-c5ccccc5)c5cc(Oc6ccc7nc([*])cc(-c8ccccc8)c7c6)ccc5n4)cc3)cc2)cc1,3.1875
[*]Nc1cc2cccc3c([*])cc4cccc1c4c23,2.4353
[*]CC1CCC(COC(=O)CCCCC(=O)O[*])CC1,6.7775
[*]c1cccc(-c2nc3cc4nc([*])[nH]c4cc3[nH]2)c1,3.5319
[*]CCCCCC(=O)NCCCCCCNC(=O)CCCCCOC(=O)CCCCC(=O)O[*],5.9182
[*]c1ccc(C(c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)(C(F)(F)F)C(F)(F)F)cc1,2.7195
[*]c1cc(CCCCCCCCCC2COC(C)(C)O2)c([*])s1,2.9938
[*]CCOCCOCCOC(=O)C(=O)O[*],4.4209
[*]c1ccc2cc([*])n(C(C(=O)OCC)n3ccc4ccccc43)c2c1,4.2748
[*]CC([*])OC(=O)CCC#N,6.425
[*]CCCNC(=O)CCCCCCCCCCCCCCCCCCC(=O)N[*],5.894
[*]CC(S1)=CC=C1C(C=C2)=CC=C2C(=S)[*],2.7134
[*]C=CC1CCC([*])C1,5.4117
[*]CCCCCCCCNC(=O)CCCCCCCCC(=O)N[*],5.7713
[*]Cc1ccc(CNC(=O)CCCCCCCCCCC(=O)N[*])cc1,5.2323
[*]OC1C(COC)OC([*])C(OC)C1OC,5.6468
[*]c1ccc(Oc2ccc(-c3cnc4cc5ncc([*])nc5cc4n3)cc2)cc1,2.782
[*]c1ccc([*])n1C,2.6193
[*]Nc1cc(NC(=O)c2ccc(C([*])=O)cc2)cc(C(=O)OCCOc2ccc(C=CC(=O)c3ccccc3)cc2)c1,3.1709
[*]CCCCCCCCCC#CC#CCCCCCCCCCOC(=O)CCCCCCC(=O)O[*],5.4734
[*]CNC(=O)CCCCCCCCC(=O)N[*],6.1742
[*]NC(CCC(=O)OCCC)C([*])=O,5.8843
[*]C(=O)OCCCCOC(=O)N1CCN([*])CC1,5.8653
[*]OC1(O)CCCC([*])C1,6.0531
[*]CC([*])n1c2ccc(I)cc2c2cc(I)ccc21,2.9408
[*]c1ccc(Oc2ccc(Oc3ccc(N4C(=O)C5CCC6C(=O)N([*])C(=O)C6C5C4=O)cc3)cc2)cc1,4.5419
[*]OC(C)COC(=O)CCCCS(=O)(=O)CCCCC([*])=O,6.649
[*]CCC1CC([*])C2C3CC(CC)C(C3)C12,6.6502
[*]CC(F)(F)C(F)=C([*])Cl,4.8591
[*]CCNC(=O)CCCCCCCCC(=O)N[*],5.9828
[*]CCCN([*])C(=O)c1ccccc1,5.2083
[*]C(=O)C(S1)=CC=C1NC(=S)OC(S2)=CC=C2NC(S3)=CC=C3[*],2.5473
[*]CNC(C=C1)=CC=C1C(=O)[*],3.6383
[*]Oc1cccc(OC(=O)Oc2ccc(OC([*])=O)cc2)c1,5.4757
[*]CC(CC([*])(C#N)C#N)c1ccc(Cl)cc1,4.6797
[*]c1cccc(C(F)(F)C(F)(F)C([*])(F)F)c1,5.5439
[*]Oc1ccc(C2(c3ccc(OC(=O)c4cccc(C([*])=O)c4)c(C)c3)c3ccccc3-c3ccccc32)cc1C,3.4929
[*]CC=CCOC(=O)CCCCCCCCC(=O)O[*],6.002
[*]C=CC(C)C[*],5.7207
[*]CC(=O)CC(C=C1)=CC=C1[*],4.4305
[*]C1CCOC1[*],5.9474
O([*])c1ccc(cc1)C(=O)Nc1ccc(cc1)S(=O)(=O)c1ccc(cc1)NC(=O)c1ccc(cc1)([*]),3.8301
[*]CCC(F)(F)C([*])(F)F,8.6882
[*]c1cc(CCCc2ccccc2)c([*])s1,2.4481
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(S3)=CC=C3[*],2.8401
[*]C(F)(F)CC(F)(F)C(C=C1)=CC=C1[*],4.7291
[*]CCCCCCCCc1nc2ccc(-c3ccc4nc([*])oc4c3)cc2o1,4.2242
[*]CCCCCCNC(=O)CCCC(=O)O[*],5.9363
[*]CC(=S)CO[*],3.0342
[*]C1C=C(CCCCCC)C([*])S1,4.7988
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(-c4ccccc4)n3)c1)C2=O,2.3845
[*]C=CC1CC([*])C2C(=O)N(CCC)C(=O)C12,5.2391
[*]CCCCOC(=O)NCc1ccc(CNC(=O)O[*])cc1,5.6759
[*]OC1CCC(C2CCC(OC(=O)CCCCCCCCCCCC([*])=O)CC2)CC1,6.4758
[*]CCCCCCCOC(=O)CCCCCCCCC(=O)O[*],6.8159
[*]CC(F)(F)C(F)(F)C(F)(F)COC(=O)CCCCC(=O)O[*],6.6433
[*]CC(=O)N[*],6.0823
[*]c1nc(-c2ccccc2)nc(N([*])CC)n1,4.1252
[*]CCCCCCCCCCNC(=O)CCC=CCCC(=O)N[*],5.6731
[*]CONO[*],6.4799
[*]c1ccc(-c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2F)c(F)c1,2.7749
[*]CC([*])(C)C(=O)NCCC,5.7916
[*]CNC(S1)=CC=C1C(=O)[*],3.1504
[*]CCCCCCCCCCOC(=O)Nc1ccc(C)c(NC(=O)O[*])c1,5.0994
[*]C(C#N)C(C#N)(C#N)[*],6.5693
[*]CCC(=O)NCC(=O)N[*],6.1234
[*]NC(C)=CC([*])=O,3.6072
[*]CCCCCCNC(=O)C(CC)CC(CC)C(=O)N[*],5.6687
[*]c1cc(OCCOCCOC)c([*])s1,1.6389
[*]OC(C)CCOC(=O)CC([*])=O,6.8752
[*]NC(C)C(=O)NC(C)C(=O)NCC([*])=O,5.7884
[*]CCNC(=O)C(OC)C(OC)C(=O)N[*],5.4257
[*]CCC(=O)OCCOC(=O)CCN1CCN([*])CC1,5.0863
[*]C(F)(F)C(S1)=CC=C1C(F)(F)O[*],4.9584
[*]CCCCCCCNC(=O)CCCCCCCCCC(=O)N[*],5.7365
[*]CC(=O)O[*],7.0895
[*]Nc1c(Br)cc(C([*])=O)cc1Br,3.8726
[*]Cc1ccc(CSSSS[*])cc1,4.3206
[*]CC(=O)C(=S)C(=O)[*],1.9995
[*]C([*])O,6.4482
[*]CC(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],3.4745
[*]Oc1ccc2cc(C([*])=O)ccc2c1Br,3.7175
[*]CC([*])C(=O)NCCc1ccccn1,4.133
[*]CCN([*])C(=O)c1ccc(F)c(F)c1,5.106
[*]CC(CBr)(CBr)COC(=O)CCCCC(=O)O[*],6.0899
[*]OC(=O)Cc1ccc(CC([*])=O)cc1,5.2715
[*]CCCCCCCCCCC(=O)O[*],6.8465
[*]Nc6ccc(C5(c2ccc(NC(=O)c1ccc(C([*])=O)cc1)cc2)c3ccccc3C(=O)c4ccccc45)cc6,3.2678
[*]CC(C)(C)COC(=O)NC1CCC(CC2CCC(NC(=O)O[*])CC2)CC1,5.9159
[*]C(OC)=C(OC)c1ccc([*])s1,2.5351
[*]Oc1ccc(C=Nc2ccc(N=Cc3ccc([*])cc3)cc2)cc1,2.8416
[*]OC1C(CO)OC([*])C(N)C1O,5.8963
[*]CCCCCCCOc1ccc(C=CC=Cc2ccc(O[*])c(C)c2)cc1C,3.4306
[*]C=C([*])c1ccc(N)cc1,0.2588
[*]CC([*])C,6.5196
[*]c1cc(-c2nc3ccccc3s2)cc(-n2c(=O)c3cc4c(=O)n([*])c(=O)c4cc3c2=O)c1,2.4436
[*]CCCOC(=O)CCCCSCCCCC(=O)O[*],5.3966
[*]Oc1ccc(C(C)(C)c2ccc(OC(=O)OCCCCOC([*])=O)cc2)cc1,5.1657
[*]OC(=O)C(Cc1ccccc1)NC(=O)CCCCC(=O)NC(Cc1ccccc1)C(=O)OC1COC2C([*])COC12,5.287
[*]c1ccc(Oc2ccc(-c3nnc([*])o3)cc2)cc1,3.7488
[*]C(=O)C=CC(=O)N1CC(C)N([*])CC1C,4.123
[*]CC(O)COc1ccc(C(C)(C)c2ccc(OCC(O)COc3ccc(S(=O)(=O)c4ccc(O[*])cc4)cc3)cc2)cc1,4.067
[*]CC([*])C1CCCCC1C,6.4889
[*]C=Cc1ccc([*])c2occc12,1.6799
[*]NC(=O)OC(=O)[*],5.6538
[*]CCCCCCNC(=O)CCCC(=O)N[*],5.7154
[*]Nc1ccc([*])c2cc3ccccc3cc12,2.1612
[*]c1cccc(Oc2cccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)c2)c1,2.5671
[*]CCOC(=O)N(C)c1ccc(C)c(N(C)C(=O)O[*])c1,5.1683
[*]Oc1ccc(C(C)(C)c2ccc(OC([*])=O)c(Cl)c2)cc1Cl,4.9898
[*]CCOCCOCCOC(=O)CCSCCC(=O)O[*],5.3579
[*]Cc1ccc(COC(=O)c2cccc(C(=O)O[*])c2)cc1,4.5912
[*]CC1CCC(COC(=O)CCC(=O)O[*])CC1,6.5939
[*]CCC(C#N)CC(C)=C([*])C,5.2759
[*]c1sc([*])c2c1OCC(CCCCCCCCCCCC)O2,1.9291
[*]CCCCCCCCCCC(=O)NCC(=O)N[*],6.0226
[*]CC([*])(C)C(=O)OC(C(F)(F)F)C(F)(F)F,6.0312
[*]C=Cc1ccc(-c2ccc(C=Cc3cc([*])ncn3)cc2)cc1,2.7379
[*]C=CC(C)=C(C)C=Cc1ccc(-c2ccc([*])s2)s1,1.5733
[*]C(=O)Nc1cccc(C=CC(=O)C=Cc2cccc(NC(=O)c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)c2)c1,3.0227
[*]ON(C(F)(F)F)C(F)(F)C(F)=C(F)C([*])(F)F,4.6645
[*]c1ccc(-c2ccc(-c3sc([*])c4c3OCCO4)s2)s1,1.3916
[*]c1ccc(Cc2ccc(N3C(=O)c4ccc([Si](C)(C)c5ccc6c(c5)C(=O)N([*])C6=O)cc4C3=O)cc2)cc1,2.9801
[*]c1ccc(-c2ccc(-c3ccc4nc(Oc5cc(-c6ccccc6)c6cc([*])ccc6n5)cc(-c5ccccc5)c4c3)cc2)cc1,3.3775
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C[*],4.0005
[*]CCN([*])C(=O)c1c(F)cc(F)c(F)c1F,4.9884
[*]NC(C=C)CC([*])=O,5.5439
[*]CCCCCCCCCCOC(=O)C(O)C(O)C(=O)O[*],6.2882
[*]CCCCCOC(=O)c1ccc(C(=O)NCCCCCCNC(=O)c2ccc(C(=O)O[*])cc2)cc1,4.3426
[*]c1cc(C=Nc2ccc(C)cc2)c([*])c(OC)c1,3.3765
[*]OC([2H])([2H])C([*])([2H])[2H],5.8501
[*]OC(CCl)CC([*])=O,6.865
[*]OC(CCCCCC)CC([*])=O,6.7534
[*]C=CCCCC(Cl)CCC[*],5.737
[*]C(=O)Nc1ccc(C2(c3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)CC(C)CC(C)(C)C2)cc1,2.7929
[*]COC1CCC(O[*])CC1,6.3134
[*]Nc1cc(F)c([*])cc1F,3.4723
[*]CCC=C([*])Cl,5.461
[*]NC(C)C(C)C([*])=O,6.1482
[*]Nc1ccc(NC(=O)c2ccc(C([*])=O)cc2F)cc1F,3.5151
[*]CC([*])OC(=O)OCC(F)(F)F,7.5359
[*]CCCCNC(=O)CCCCCC(=O)N[*],5.7771
[*]Nc1ccc(NC(=O)c2cc(SCCCCCCCC)c(C([*])=O)cc2SCCCCCCCC)cc1,2.9501
[*]Oc1ccc(C(=O)Nc2ccc(Cc3ccc(NC(=O)c4ccc(Oc5nc([*])nc(Sc6ccccc6)n5)cc4)cc3)cc2)cc1,3.3904
[*]Oc1c(Br)cc([*])cc1Br,4.3885
[*]NC(CC([*])=O)c1ccccc1,5.6573
[*]OC(=O)CCCCCCCCCCCCCCCCC([*])=O,6.1592
[*]CC(=O)C(C=C1)=CC=C1C(S2)=CC=C2[*],3.5141
[*]c1ccc(-n2cc3c(n2)C(=O)c2cn([*])nc2C3=O)cc1,3.7718
[*]CCCCCCCC(=O)O[*],6.6609
[*]C(=O)Oc1ccc(OC(=O)c2ccc3c(c2)C(=O)N(c2ccc(Oc4ccc(Oc5ccc(N6C(=O)c7ccc([*])cc7C6=O)cc5)cc4)cc2)C3=O)cc1,2.3605
[*]c1ccc(-c2nc3cc(-c4ccc5nc([*])c(-c6ccccc6)nc5c4)ccc3nc2-c2ccccc2)cc1,2.983
[*]SC1CCCC([*])C1,4.9242
[*]c1ccc(-c2cc(CCCCCCBr)c([*])s2)s1,1.9133
[*]c1ccc([*])c(C(=O)c2ccccc2)c1,3.9696
[*]CC([*])(C)C(=O)OC(CC)OCC,6.3891
[*]CCCCCCC(=O)NCCCCCCNC(=O)CCCO[*],5.9827
[*]C=Cc1ccc2c(c1)C(CC(CC)CCCC)(CC(CC)CCCC)c1cc([*])ccc1-2,2.8561
[*]CC(=S)C(=O)O[*],2.7057
[*]CC(=O)NCCCCCCNC(=O)COC(=O)CCC(=O)O[*],5.663
[*]ON(C(F)(F)F)C(F)(C([*])(F)F)C(F)(F)F,6.8426
[*]Oc1ccc(Oc2ccc(C(=O)c3cccc(-c4cccc(C(=O)c5ccc([*])cc5)c4)c3)cc2)cc1,3.724
[*]C=C([*])CNS(=O)(=O)Cc1ccccc1,3.9211
[*]CCOCCOC(=O)CCCCS(=O)(=O)CCCCC(=O)O[*],6.5167
[*]CCCOC(=O)CCC(=O)O[*],6.805
[*]CCCCCCCCC(=O)NCCCCCCNC(=O)CCCCCCCCO[*],5.8982
[*]c1ccc([*])c(C)n1,5.1183
[*]CCCCCCOc1ccc(C(=O)N(C(=O)c2ccc(O[*])cc2)c2ccccc2)cc1,3.9898
[*]c1ccc([*])n1CCC(=O)OCC,2.8986
[*]CC([*])C(=O)OCC(F)(F)C(F)(F)C(F)(F)C(F)(F)F,6.3101
[*]C=Cc1ccc([*])n1CCCCCCCCCCCC,1.2671
[*]NC(C=C1)=CC=C1C(C=C2)=CC=C2C(=S)[*],2.813
[*]C(C)C([*])O,6.0639
[*]C(C=C1)=CC=C1C(C=C2)=CC=C2C(C=C3)=CC=C3C(=S)[*],2.6076
[*]C=C([*])c1cccc[n+]1CC#C,0.3201
[*]Nc1ccc(C(C)(C)c2ccc(NC(=O)c3cc(C([*])=O)cc(N4C(=O)C5C6CCC(C6)C5C4=O)c3)cc2)cc1,4.0843
[*]Cc1cc(COC(=O)Nc2ccc(Cc3ccc(NC(=O)O[*])cc3)cc2)cc(C(C)(C)C)c1,4.7039
[*]c1cc(CCOCCOC)c([*])[nH]1,2.8631
[*]OC1CCC(OC(=O)OCCCCOC([*])=O)CC1,7.0064
[*]C(F)(F)C(=O)C(F)(F)O[*],5.2431
[*]c1cc(-c2ccc(OCCCC)cc2)c([*])s1,2.6658
[*]CCCCCCN(CC)C(=O)CCCCCCCCCCCCCCCCC(=O)N([*])CC,5.5078
[*]CCCCCCSSCCCCSS[*],5.0908
[*]C(=O)C(C=C1)=CC=C1C(S2)=CC=C2C(C=C3)=CC=C3[*],2.9694
[*]Nc1cc([*])ccc1CCCCCC,4.1073
[*]CC1CCC(COC(=O)CCCCCCCCCCC(=O)O[*])CC1,6.723
[*]C(=O)c1ccc2c(c1)C(=O)N(c1ccc(Cc3ccc(N4C(=O)c5ccc([*])cc5C4=O)cc3)cc1)C2=O,2.7406
[*]C(=O)C(S1)=CC=C1C(=S)O[*],2.753
[*]OC(COC(F)(C(F)(F)F)C(F)(F)F)C([*])COC(F)(C(F)(F)F)C(F)(F)F,6.5255
[*]NC(C)(CCC)CC([*])=O,6.1134
[*]CC(CS(C)(=O)=O)O[*],5.2613
[*]OC([2H])([2H])C([*])([2H])C([2H])=C([2H])[2H],5.4798
[*]c1ccc(C(=O)c2ccc(-n3c(=O)c4cc5c(=O)n([*])c(=O)c5cc4c3=O)cc2)cc1,2.9955
[*]OS(=O)(=O)c1cc(C)c([*])c(C)c1,4.7278
[*]CCCCCCCCCCOc1cccc(OC(=O)c2ccc(C(=O)Oc3cccc(O[*])c3)cc2)c1,3.4495
[*]NC(C=C1)=CC=C1OC(C=C2)=CC=C2[*],3.6519
[*]Oc1ccc(Nc2ccc(N=Nc3ccc(Nc4ccc([*])cc4)cc3)cc2)cc1,2.8393
[*]CCCCCCNC(=O)CCCCCCCCCCCCCCCCCCCCC(=O)N[*],5.992
[*]C(=O)c1ccc2c(c1)C(=O)N(c1cccc(Nc3nc(Nc4cccc(N5C(=O)c6ccc([*])cc6C5=O)c4)nc(N(C)C)n3)c1)C2=O,2.5033
[*]C(F)(F)CC(F)(F)N[*],7.1667
[*]c1ccc(Oc2ccc(C(=O)c3ccc(Oc4ccc(-c5cc([*])[nH]n5)cc4)cc3)cc2)cc1,3.5958
[*]CC([*])c1ccccc1Cl,2.4139
[*]CCOC(=O)NCCCCCCNC(=O)O[*],6.1814
[*]OC(=O)CSCCSCC([*])=O,4.3837
